user_id,country,avg_watch_time_minutes
U101472,France,279
U101473,Spain,259
U101474,Australia,123
U101475,India,150
U101476,Australia,104
U101477,Australia,218
U101478,India,290
U101479,Brazil,79
U101480,UK,70
U101481,Germany,87
U101482,Australia,35
U101483,USA,160
U101484,USA,260
U101485,Spain,135
U101486,Australia,264
U101487,France,159
U101488,UK,49
U101489,Australia,77
U101490,Australia,294
U101491,Japan,30
U101492,Spain,263
U101493,Spain,201
U101494,France,21
U101495,Brazil,153
U101496,France,21
U101497,UK,117
U101498,Japan,261
U101499,USA,31
U101500,Germany,211
U101501,France,39
U101502,France,130
U101503,USA,191
U101504,Australia,239
U101505,USA,48
U101506,UK,197
U101507,Australia,22
U101508,Australia,17
U101509,USA,181
U101510,USA,253
U101511,Australia,247
U101512,India,217
U101513,Germany,195
U101514,Australia,37
U101515,Germany,149
U101516,Brazil,295
U101517,France,216
U101518,Germany,289
U101519,UK,215
U101520,France,73
U101521,Japan,211
U101522,Brazil,263
U101523,Spain,118
U101524,USA,141
U101525,Germany,219
U101526,Brazil,75
U101527,Brazil,86
U101528,Brazil,139
U101529,France,101
U101530,India,192
U101531,India,82
U101532,Spain,43
U101533,France,121
U101534,USA,113
U101535,France,10
U101536,Germany,148
U101537,USA,268
U101538,Germany,251
U101539,Canada,129
U101540,Japan,140
U101541,USA,60
U101542,Spain,58
U101543,UK,17
U101544,India,237
U101545,USA,102
U101546,India,106
U101547,Brazil,171
U101548,Germany,105
U101549,India,126
U101550,Canada,17
U101551,France,37
U101552,Australia,195
U101553,France,31
U101554,France,17
U101555,France,153
U101556,Germany,286
U101557,Germany,68
U101558,France,212
U101559,France,55
U101560,USA,191
U101561,Brazil,281
U101562,France,218
U101563,France,110
U101564,USA,285
U101565,Brazil,23
U101566,France,150
U101567,Spain,118
U101568,India,283
U101569,Australia,267
U101570,Australia,183
U101571,Brazil,57
U101572,Brazil,58
U101573,Brazil,291
U101574,Canada,110
U101575,USA,195
U101576,Japan,84
U101577,USA,45
U101578,Germany,231
U101579,Spain,234
U101580,Japan,48
U101581,India,299
U101582,Germany,99
U101583,USA,282
U101584,India,57
U101585,USA,132
U101586,UK,113
U101587,Canada,222
U101588,USA,177
U101589,Spain,222
U101590,USA,178
U101591,India,134
U101592,Canada,189
U101593,India,194
U101594,India,79
U101595,Australia,178
U101596,Australia,287
U101597,Brazil,176
U101598,Canada,183
U101599,Brazil,290
U101600,France,259
U101601,Brazil,62
U101602,USA,88
U101603,Germany,103
U101604,Germany,297
U101605,Brazil,173
U101606,Canada,81
U101607,USA,288
U101608,UK,224
U101609,Canada,146
U101610,Germany,161
U101611,Australia,85
U101612,Australia,158
U101613,India,269
U101614,Spain,212
U101615,Canada,118
U101616,India,253
U101617,Germany,194
U101618,Canada,175
U101619,India,162
U101620,UK,107
U101621,UK,87
U101622,Brazil,188
U101623,Canada,246
U101624,USA,174
U101625,Germany,28
U101626,France,38
U101627,France,90
U101628,Spain,126
U101629,India,156
U101630,Germany,162
U101631,Canada,274
U101632,Germany,100
U101633,Brazil,238
U101634,UK,233
U101635,Australia,77
U101636,Japan,39
U101637,USA,207
U101638,USA,217
U101639,Japan,62
U101640,Spain,259
U101641,USA,162
U101642,India,295
U101643,UK,147
U101644,Brazil,101
U101645,Spain,280
U101646,UK,28
U101647,Japan,212
U101648,India,191
U101649,UK,168
U101650,Japan,244
U101651,France,149
U101652,Japan,106
U101653,Germany,190
U101654,Canada,122
U101655,India,89
U101656,USA,213
U101657,Germany,51
U101658,USA,265
U101659,France,172
U101660,France,205
U101661,Brazil,38
U101662,Japan,29
U101663,France,27
U101664,UK,76
U101665,Australia,30
U101666,Germany,220
U101667,Australia,54
U101668,Australia,55
U101669,UK,62
U101670,Brazil,140
U101671,Canada,188
U101672,Japan,63
U101673,Brazil,98
U101674,Spain,218
U101675,India,270
U101676,USA,230
U101677,France,165
U101678,France,16
U101679,Spain,221
U101680,Germany,286
U101681,India,62
U101682,Japan,25
U101683,France,192
U101684,Canada,79
U101685,Brazil,195
U101686,Japan,218
U101687,Australia,276
U101688,USA,38
U101689,UK,114
U101690,Spain,203
U101691,India,219
U101692,UK,11
U101693,Germany,223
U101694,France,184
U101695,UK,167
U101696,India,19
U101697,Germany,123
U101698,Canada,256
U101699,Germany,52
U101700,Spain,206
U101701,Canada,247
U101702,Canada,176
U101703,Australia,97
U101704,France,37
U101705,India,173
U101706,UK,265
U101707,Australia,284
U101708,USA,88
U101709,France,223
U101710,UK,62
U101711,Japan,133
U101712,Spain,46
U101713,USA,113
U101714,India,130
U101715,France,106
U101716,Canada,203
U101717,Spain,130
U101718,USA,272
U101719,Spain,78
U101720,Canada,213
U101721,India,294
U101722,Japan,49
U101723,Brazil,243
U101724,France,267
U101725,Japan,204
U101726,Australia,247
U101727,India,36
U101728,UK,292
U101729,Brazil,214
U101730,Spain,58
U101731,Canada,92
U101732,France,36
U101733,Japan,138
U101734,Brazil,215
U101735,UK,91
U101736,France,188
U101737,Brazil,240
U101738,USA,204
U101739,Brazil,106
U101740,Germany,42
U101741,Brazil,235
U101742,Brazil,27
U101743,France,246
U101744,UK,233
U101745,Japan,59
U101746,Germany,214
U101747,Japan,273
U101748,UK,199
U101749,Brazil,286
U101750,Germany,208
U101751,Brazil,265
U101752,Australia,96
U101753,Australia,92
U101754,Germany,238
U101755,Germany,121
U101756,Australia,104
U101757,France,54
U101758,France,202
U101759,India,120
U101760,Brazil,195
U101761,Spain,217
U101762,Brazil,36
U101763,France,168
U101764,India,44
U101765,Germany,60
U101766,France,184
U101767,Canada,122
U101768,Spain,158
U101769,France,166
U101770,Germany,47
U101771,Spain,36
U101772,Japan,167
U101773,France,189
U101774,USA,24
U101775,Spain,265
U101776,Spain,237
U101777,USA,262
U101778,India,34
U101779,India,188
U101780,Canada,228
U101781,Spain,101
U101782,India,208
U101783,Australia,218
U101784,Australia,187
U101785,India,32
U101786,Japan,249
U101787,Japan,211
U101788,Japan,16
U101789,Japan,263
U101790,Brazil,103
U101791,Japan,222
U101792,Australia,256
U101793,Spain,15
U101794,Australia,174
U101795,Brazil,259
U101796,India,264
U101797,India,221
U101798,Australia,272
U101799,India,204
U101800,India,207
U101801,Brazil,107
U101802,Brazil,290
U101803,USA,201
U101804,Brazil,296
U101805,Germany,74
U101806,Germany,223
U101807,India,24
U101808,France,44
U101809,Canada,191
U101810,Brazil,194
U101811,India,182
U101812,Australia,187
U101813,Germany,255
U101814,Australia,29
U101815,Brazil,264
U101816,UK,195
U101817,Japan,43
U101818,Japan,253
U101819,India,117
U101820,UK,231
U101821,Spain,278
U101822,Spain,181
U101823,USA,162
U101824,USA,291
U101825,UK,98
U101826,UK,62
U101827,Germany,29
U101828,France,157
U101829,Canada,85
U101830,Spain,293
U101831,Brazil,54
U101832,UK,212
U101833,Canada,223
U101834,Germany,227
U101835,Australia,166
U101836,Japan,50
U101837,UK,284
U101838,USA,266
U101839,India,188
U101840,India,14
U101841,UK,35
U101842,India,77
U101843,USA,64
U101844,France,45
U101845,Brazil,42
U101846,USA,24
U101847,Japan,242
U101848,Brazil,229
U101849,Canada,72
U101850,UK,146
U101851,France,106
U101852,UK,72
U101853,Canada,136
U101854,Japan,146
U101855,Germany,232
U101856,Spain,145
U101857,Germany,293
U101858,Japan,237
U101859,India,250
U101860,Brazil,195
U101861,Brazil,203
U101862,France,193
U101863,Canada,239
U101864,Brazil,282
U101865,UK,49
U101866,Japan,250
U101867,USA,87
U101868,France,251
U101869,USA,75
U101870,France,93
U101871,Germany,184
U101872,Germany,278
U101873,Spain,126
U101874,France,229
U101875,Australia,242
U101876,Japan,238
U101877,UK,80
U101878,Germany,26
U101879,France,95
U101880,USA,156
U101881,USA,42
U101882,USA,282
U101883,India,200
U101884,Canada,29
U101885,France,202
U101886,UK,26
U101887,Japan,68
U101888,UK,104
U101889,Canada,240
U101890,Canada,42
U101891,Germany,176
U101892,Germany,20
U101893,India,282
U101894,France,41
U101895,Japan,148
U101896,Germany,104
U101897,USA,84
U101898,Japan,59
U101899,Brazil,14
U101900,Brazil,90
U101901,France,299
U101902,USA,179
U101903,Brazil,37
U101904,Canada,29
U101905,Germany,163
U101906,Brazil,267
U101907,UK,145
U101908,India,201
U101909,USA,147
U101910,Australia,192
U101911,Australia,231
U101912,Brazil,127
U101913,Spain,33
U101914,Japan,75
U101915,Spain,97
U101916,USA,278
U101917,UK,218
U101918,Germany,220
U101919,India,251
U101920,Brazil,101
U101921,France,61
U101922,Spain,239
U101923,India,215
U101924,Australia,62
U101925,UK,96
U101926,Canada,35
U101927,Germany,134
U101928,France,151
U101929,Japan,54
U101930,Japan,135
U101931,Japan,86
U101932,Australia,46
U101933,Germany,114
U101934,Germany,10
U101935,Canada,183
U101936,Brazil,273
U101937,Canada,236
U101938,Germany,295
U101939,Japan,177
U101940,Brazil,41
U101941,Japan,217
U101942,Australia,142
U101943,UK,99
U101944,UK,42
U101945,India,185
U101946,UK,211
U101947,Spain,274
U101948,UK,238
U101949,UK,60
U101950,France,55
U101951,Japan,169
U101952,Brazil,184
U101953,Brazil,234
U101954,Brazil,298
U101955,USA,197
U101956,Canada,23
U101957,Japan,14
U101958,Canada,107
U101959,Brazil,186
U101960,India,269
U101961,France,231
U101962,Germany,68
U101963,Spain,37
U101964,India,143
U101965,UK,144
U101966,UK,209
U101967,UK,213
U101968,Germany,262
U101969,Spain,92
U101970,Japan,127
U101971,Brazil,204
U101972,France,265
U101973,Canada,189
U101974,Germany,11
U101975,France,238
U101976,Australia,242
U101977,Japan,39
U101978,India,277
U101979,Australia,207
U101980,Australia,30
U101981,Brazil,74
U101982,Canada,117
U101983,Japan,149
U101984,Brazil,57
U101985,Germany,162
U101986,Canada,273
U101987,France,94
U101988,France,91
U101989,Japan,285
U101990,Brazil,147
U101991,USA,197
U101992,Canada,255
U101993,Canada,189
U101994,Germany,299
U101995,Germany,282
U101996,Spain,195
U101997,Canada,225
U101998,UK,12
U101999,France,157
U102000,India,18
U102001,Japan,157
U102002,France,248
U102003,Germany,110
U102004,UK,103
U102005,Canada,225
U102006,France,231
U102007,UK,30
U102008,Spain,270
U102009,Brazil,46
U102010,Germany,22
U102011,Spain,49
U102012,USA,26
U102013,Japan,146
U102014,Japan,233
U102015,USA,42
U102016,Canada,205
U102017,Canada,180
U102018,Spain,187
U102019,Australia,91
U102020,India,158
U102021,Brazil,195
U102022,Australia,57
U102023,UK,93
U102024,Spain,175
U102025,UK,252
U102026,Japan,229
U102027,Australia,261
U102028,USA,65
U102029,India,249
U102030,Canada,274
U102031,France,127
U102032,UK,262
U102033,Canada,182
U102034,Canada,75
U102035,Spain,70
U102036,Brazil,116
U102037,Brazil,121
U102038,Brazil,234
U102039,Canada,45
U102040,Germany,139
U102041,Canada,294
U102042,Japan,61
U102043,Canada,53
U102044,USA,246
U102045,Australia,245
U102046,France,70
U102047,India,169
U102048,USA,287
U102049,Spain,52
U102050,Brazil,140
U102051,Australia,253
U102052,Spain,229
U102053,Japan,19
U102054,Canada,136
U102055,Brazil,201
U102056,Germany,288
U102057,India,261
U102058,UK,198
U102059,Australia,235
U102060,Spain,125
U102061,Germany,156
U102062,UK,34
U102063,Australia,235
U102064,Brazil,133
U102065,Brazil,263
U102066,Brazil,50
U102067,Germany,110
U102068,Canada,288
U102069,France,134
U102070,France,72
U102071,France,285
U102072,Australia,117
U102073,France,121
U102074,Spain,68
U102075,Canada,37
U102076,Spain,231
U102077,Spain,175
U102078,Canada,50
U102079,Germany,285
U102080,Brazil,117
U102081,USA,97
U102082,USA,205
U102083,Germany,227
U102084,Germany,201
U102085,USA,187
U102086,Brazil,51
U102087,Brazil,290
U102088,Canada,295
U102089,India,90
U102090,India,40
U102091,Canada,108
U102092,India,33
U102093,USA,223
U102094,USA,292
U102095,Australia,10
U102096,India,299
U102097,Japan,253
U102098,India,207
U102099,Canada,60
U102100,Brazil,66
U102101,Brazil,123
U102102,Spain,23
U102103,Australia,249
U102104,UK,13
U102105,USA,65
U102106,Canada,97
U102107,UK,168
U102108,Canada,225
U102109,France,57
U102110,USA,205
U102111,USA,111
U102112,India,195
U102113,Spain,144
U102114,Spain,160
U102115,UK,186
U102116,Germany,221
U102117,Japan,224
U102118,France,226
U102119,Germany,254
U102120,Australia,31
U102121,USA,179
U102122,Brazil,13
U102123,Australia,194
U102124,Japan,128
U102125,Japan,237
U102126,Australia,78
U102127,Spain,134
U102128,UK,279
U102129,France,50
U102130,Germany,133
U102131,UK,206
U102132,India,213
U102133,India,265
U102134,Spain,83
U102135,Spain,230
U102136,Spain,114
U102137,Canada,88
U102138,Japan,113
U102139,India,91
U102140,Germany,181
U102141,Australia,271
U102142,Spain,261
U102143,India,29
U102144,Brazil,297
U102145,France,22
U102146,USA,262
U102147,Brazil,210
U102148,Spain,67
U102149,Japan,228
U102150,USA,217
U102151,India,237
U102152,Brazil,269
U102153,USA,55
U102154,India,292
U102155,UK,255
U102156,India,216
U102157,India,109
U102158,India,103
U102159,Brazil,33
U102160,Spain,134
U102161,Canada,287
U102162,Canada,30
U102163,Australia,231
U102164,Germany,281
U102165,USA,100
U102166,India,62
U102167,Spain,296
U102168,UK,214
U102169,Canada,79
U102170,Japan,176
U102171,Spain,287
U102172,Spain,288
U102173,Germany,94
U102174,France,297
U102175,UK,265
U102176,India,18
U102177,India,153
U102178,France,20
U102179,France,135
U102180,Brazil,208
U102181,Japan,143
U102182,UK,298
U102183,Brazil,222
U102184,Brazil,267
U102185,Australia,273
U102186,Germany,263
U102187,UK,243
U102188,India,260
U102189,Canada,12
U102190,Australia,268
U102191,Germany,57
U102192,USA,286
U102193,UK,183
U102194,Germany,238
U102195,France,191
U102196,India,122
U102197,Australia,135
U102198,Brazil,49
U102199,Brazil,262
U102200,Brazil,65
U102201,Germany,86
U102202,India,278
U102203,Australia,180
U102204,UK,155
U102205,UK,35
U102206,India,78
U102207,India,261
U102208,India,113
U102209,France,56
U102210,Australia,53
U102211,UK,120
U102212,France,154
U102213,UK,247
U102214,Japan,16
U102215,USA,254
U102216,Brazil,78
U102217,Australia,123
U102218,Japan,270
U102219,Germany,99
U102220,France,209
U102221,Germany,276
U102222,Spain,111
U102223,Germany,24
U102224,Brazil,203
U102225,Canada,179
U102226,France,209
U102227,Canada,278
U102228,India,74
U102229,India,230
U102230,Canada,99
U102231,Germany,299
U102232,USA,163
U102233,UK,21
U102234,Germany,255
U102235,Australia,171
U102236,Canada,15
U102237,France,72
U102238,Canada,116
U102239,Germany,54
U102240,Brazil,13
U102241,Australia,127
U102242,Spain,188
U102243,Spain,286
U102244,Australia,133
U102245,Brazil,237
U102246,Canada,21
U102247,Canada,158
U102248,India,43
U102249,Japan,130
U102250,France,64
U102251,UK,209
U102252,UK,242
U102253,USA,180
U102254,India,137
U102255,Germany,274
U102256,Japan,230
U102257,UK,194
U102258,Brazil,150
U102259,France,130
U102260,UK,257
U102261,Canada,56
U102262,Germany,25
U102263,India,107
U102264,Australia,231
U102265,Brazil,16
U102266,Japan,235
U102267,Australia,177
U102268,Brazil,264
U102269,Japan,207
U102270,Spain,194
U102271,Germany,51
U102272,UK,143
U102273,France,173
U102274,Japan,69
U102275,France,105
U102276,UK,20
U102277,India,47
U102278,Germany,173
U102279,Australia,263
U102280,Australia,88
U102281,USA,128
U102282,UK,252
U102283,Germany,198
U102284,USA,140
U102285,France,191
U102286,Canada,116
U102287,Japan,73
U102288,India,195
U102289,Spain,134
U102290,Germany,198
U102291,Germany,106
U102292,France,223
U102293,Germany,247
U102294,Spain,155
U102295,Spain,123
U102296,Japan,274
U102297,USA,75
U102298,Australia,64
U102299,France,210
U102300,Japan,22
U102301,Spain,232
U102302,Brazil,147
U102303,UK,186
U102304,Australia,149
U102305,Spain,107
U102306,UK,222
U102307,UK,46
U102308,Canada,204
U102309,UK,71
U102310,France,21
U102311,Brazil,162
U102312,UK,206
U102313,UK,214
U102314,Brazil,100
U102315,Spain,75
U102316,Japan,94
U102317,UK,211
U102318,France,206
U102319,Germany,118
U102320,Australia,275
U102321,Japan,105
U102322,Australia,112
U102323,USA,39
U102324,Brazil,180
U102325,Australia,296
U102326,Germany,194
U102327,Canada,105
U102328,Brazil,177
U102329,France,105
U102330,India,145
U102331,Japan,114
U102332,UK,63
U102333,USA,63
U102334,UK,192
U102335,USA,197
U102336,Spain,106
U102337,Brazil,123
U102338,France,270
U102339,Australia,295
U102340,Canada,161
U102341,France,137
U102342,UK,218
U102343,Canada,98
U102344,France,51
U102345,Germany,74
U102346,India,252
U102347,Japan,147
U102348,India,53
U102349,Australia,192
U102350,Germany,264
U102351,Brazil,221
U102352,France,85
U102353,India,209
U102354,Canada,242
U102355,Japan,26
U102356,Brazil,245
U102357,USA,246
U102358,Canada,90
U102359,Spain,144
U102360,UK,177
U102361,USA,236
U102362,Germany,216
U102363,Japan,176
U102364,Canada,67
U102365,India,81
U102366,Brazil,146
U102367,Australia,137
U102368,India,203
U102369,Spain,276
U102370,Japan,204
U102371,Spain,83
U102372,Australia,212
U102373,Canada,76
U102374,Canada,116
U102375,Germany,27
U102376,USA,93
U102377,Brazil,70
U102378,Canada,255
U102379,USA,268
U102380,Canada,150
U102381,Canada,287
U102382,USA,115
U102383,Japan,281
U102384,Australia,96
U102385,Japan,133
U102386,Brazil,64
U102387,Germany,150
U102388,Brazil,156
U102389,India,147
U102390,Spain,117
U102391,Brazil,189
U102392,Canada,261
U102393,Germany,81
U102394,Brazil,62
U102395,India,222
U102396,Germany,19
U102397,India,66
U102398,Spain,250
U102399,France,55
U102400,Spain,167
U102401,Australia,237
U102402,Brazil,200
U102403,Germany,156
U102404,UK,231
U102405,Canada,13
U102406,India,194
U102407,France,162
U102408,Australia,298
U102409,Australia,154
U102410,Japan,119
U102411,Germany,217
U102412,Spain,120
U102413,France,147
U102414,India,22
U102415,Spain,64
U102416,Canada,120
U102417,UK,208
U102418,Japan,143
U102419,France,106
U102420,France,144
U102421,Canada,256
U102422,France,134
U102423,USA,67
U102424,Japan,225
U102425,UK,47
U102426,Germany,21
U102427,Brazil,195
U102428,India,289
U102429,Canada,94
U102430,France,228
U102431,USA,19
U102432,France,155
U102433,Germany,94
U102434,India,195
U102435,France,272
U102436,Germany,264
U102437,USA,272
U102438,France,201
U102439,Brazil,159
U102440,Japan,103
U102441,India,120
U102442,France,51
U102443,France,213
U102444,USA,59
U102445,Australia,131
U102446,Germany,293
U102447,India,98
U102448,Germany,36
U102449,Canada,233
U102450,Brazil,263
U102451,Spain,180
U102452,Australia,37
U102453,USA,12
U102454,USA,225
U102455,Australia,139
U102456,Canada,170
U102457,Australia,234
U102458,Brazil,145
U102459,Japan,280
U102460,Brazil,177
U102461,Canada,93
U102462,Germany,121
U102463,Brazil,265
U102464,India,71
U102465,UK,271
U102466,UK,56
U102467,Japan,274
U102468,India,147
U102469,Canada,15
U102470,Australia,137
U102471,USA,61
U102472,Japan,246
U102473,France,87
U102474,Canada,224
U102475,Germany,141
U102476,Brazil,157
U102477,Australia,272
U102478,Germany,237
U102479,Brazil,237
U102480,UK,98
U102481,India,17
U102482,India,13
U102483,Spain,186
U102484,UK,181
U102485,France,33
