user_id,subscription_type,monthly_fee,account_age_months
U100996,Basic,15.99,38
U100997,Standard,15.99,27
U100998,Standard,15.99,49
U100999,Basic,15.99,40
U101000,Standard,15.99,6
U101001,Standard,12.99,32
U101002,Premium,7.99,54
U101003,Basic,7.99,48
U101004,Basic,12.99,18
U101005,Standard,12.99,32
U101006,Standard,15.99,20
U101007,Premium,12.99,36
U101008,Basic,12.99,15
U101009,Basic,12.99,23
U101010,Standard,15.99,51
U101011,Premium,15.99,14
U101012,Standard,12.99,21
U101013,Standard,15.99,46
U101014,Basic,15.99,3
U101015,Basic,7.99,7
U101016,Premium,15.99,17
U101017,Standard,12.99,4
U101018,Basic,15.99,58
U101019,Standard,12.99,45
U101020,Premium,12.99,50
U101021,Standard,12.99,35
U101022,Standard,7.99,6
U101023,Basic,15.99,32
U101024,Standard,15.99,35
U101025,Standard,15.99,46
U101026,Basic,12.99,59
U101027,Standard,12.99,22
U101028,Basic,7.99,8
U101029,Standard,15.99,27
U101030,Standard,15.99,28
U101031,Standard,12.99,2
U101032,Basic,12.99,59
U101033,Standard,15.99,54
U101034,Standard,12.99,2
U101035,Standard,15.99,46
U101036,Premium,12.99,27
U101037,Basic,12.99,7
U101038,Standard,7.99,12
U101039,Premium,15.99,8
U101040,Standard,12.99,9
U101041,Standard,15.99,22
U101042,Standard,7.99,18
U101043,Premium,15.99,39
U101044,Basic,7.99,28
U101045,Standard,15.99,38
U101046,Standard,15.99,34
U101047,Premium,12.99,6
U101048,Basic,15.99,31
U101049,Standard,15.99,59
U101050,Basic,15.99,15
U101051,Standard,7.99,53
U101052,Basic,7.99,57
U101053,Premium,15.99,49
U101054,Premium,15.99,4
U101055,Premium,7.99,5
U101056,Basic,15.99,23
U101057,Basic,15.99,13
U101058,Basic,12.99,58
U101059,Premium,7.99,45
U101060,Premium,7.99,27
U101061,Standard,15.99,45
U101062,Premium,7.99,58
U101063,Basic,12.99,31
U101064,Standard,12.99,56
U101065,Premium,12.99,19
U101066,Premium,15.99,30
U101067,Basic,12.99,39
U101068,Standard,7.99,55
U101069,Basic,7.99,30
U101070,Standard,15.99,5
U101071,Standard,12.99,52
U101072,Premium,15.99,11
U101073,Basic,15.99,10
U101074,Standard,7.99,58
U101075,Basic,15.99,41
U101076,Standard,15.99,54
U101077,Premium,15.99,1
U101078,Premium,12.99,53
U101079,Basic,7.99,15
U101080,Premium,7.99,21
U101081,Standard,7.99,22
U101082,Basic,12.99,32
U101083,Premium,7.99,26
U101084,Standard,7.99,13
U101085,Premium,15.99,5
U101086,Basic,12.99,14
U101087,Standard,12.99,54
U101088,Premium,15.99,55
U101089,Basic,7.99,4
U101090,Basic,12.99,41
U101091,Standard,12.99,40
U101092,Standard,15.99,8
U101093,Basic,15.99,9
U101094,Standard,7.99,31
U101095,Standard,12.99,3
U101096,Standard,15.99,27
U101097,Basic,7.99,9
U101098,Premium,12.99,29
U101099,Basic,12.99,34
U101100,Standard,15.99,29
U101101,Basic,15.99,47
U101102,Standard,7.99,10
U101103,Standard,15.99,13
U101104,Standard,15.99,1
U101105,Premium,12.99,40
U101106,Standard,7.99,14
U101107,Standard,15.99,32
U101108,Premium,7.99,16
U101109,Basic,15.99,56
U101110,Standard,7.99,26
U101111,Standard,7.99,55
U101112,Standard,12.99,33
U101113,Standard,7.99,31
U101114,Basic,12.99,8
U101115,Basic,15.99,25
U101116,Premium,12.99,33
U101117,Basic,7.99,30
U101118,Standard,7.99,1
U101119,Standard,12.99,1
U101120,Premium,7.99,27
U101121,Basic,12.99,4
U101122,Premium,12.99,37
U101123,Basic,15.99,24
U101124,Basic,15.99,44
U101125,Premium,7.99,24
U101126,Basic,15.99,6
U101127,Basic,15.99,39
U101128,Premium,15.99,1
U101129,Premium,12.99,29
U101130,Basic,15.99,24
U101131,Basic,12.99,13
U101132,Basic,12.99,28
U101133,Standard,12.99,15
U101134,Premium,12.99,31
U101135,Basic,15.99,22
U101136,Premium,7.99,12
U101137,Basic,12.99,17
U101138,Premium,12.99,26
U101139,Basic,15.99,13
U101140,Premium,15.99,53
U101141,Premium,15.99,41
U101142,Basic,15.99,45
U101143,Standard,15.99,17
U101144,Premium,7.99,26
U101145,Premium,12.99,51
U101146,Standard,15.99,28
U101147,Standard,12.99,38
U101148,Basic,7.99,50
U101149,Basic,7.99,42
U101150,Premium,7.99,42
U101151,Standard,12.99,32
U101152,Premium,15.99,21
U101153,Standard,12.99,47
U101154,Premium,15.99,9
U101155,Basic,12.99,37
U101156,Basic,7.99,16
U101157,Standard,15.99,51
U101158,Premium,15.99,5
U101159,Standard,7.99,38
U101160,Premium,7.99,9
U101161,Standard,15.99,6
U101162,Premium,15.99,15
U101163,Standard,15.99,18
U101164,Standard,12.99,5
U101165,Basic,12.99,41
U101166,Basic,7.99,10
U101167,Basic,12.99,43
U101168,Premium,7.99,16
U101169,Standard,12.99,45
U101170,Basic,15.99,27
U101171,Standard,15.99,49
U101172,Standard,7.99,40
U101173,Basic,12.99,53
U101174,Standard,7.99,23
U101175,Standard,7.99,28
U101176,Standard,15.99,11
U101177,Premium,7.99,4
U101178,Premium,15.99,4
U101179,Premium,12.99,16
U101180,Premium,12.99,56
U101181,Premium,7.99,28
U101182,Basic,15.99,29
U101183,Standard,15.99,57
U101184,Basic,15.99,45
U101185,Basic,12.99,58
U101186,Premium,15.99,17
U101187,Premium,15.99,6
U101188,Basic,7.99,45
U101189,Standard,12.99,18
U101190,Premium,7.99,13
U101191,Standard,12.99,42
U101192,Standard,15.99,35
U101193,Premium,15.99,25
U101194,Standard,15.99,55
U101195,Basic,12.99,35
U101196,Premium,7.99,42
U101197,Basic,7.99,11
U101198,Standard,12.99,12
U101199,Basic,7.99,53
U101200,Basic,12.99,54
U101201,Basic,12.99,38
U101202,Standard,12.99,32
U101203,Basic,7.99,14
U101204,Premium,12.99,25
U101205,Basic,15.99,33
U101206,Standard,7.99,48
U101207,Basic,12.99,34
U101208,Premium,12.99,43
U101209,Premium,7.99,39
U101210,Standard,7.99,59
U101211,Premium,15.99,36
U101212,Premium,7.99,6
U101213,Standard,7.99,57
U101214,Premium,12.99,41
U101215,Premium,12.99,4
U101216,Standard,15.99,7
U101217,Basic,15.99,35
U101218,Standard,7.99,19
U101219,Basic,12.99,31
U101220,Standard,15.99,20
U101221,Standard,7.99,21
U101222,Premium,7.99,25
U101223,Standard,7.99,12
U101224,Basic,15.99,34
U101225,Standard,7.99,17
U101226,Premium,7.99,43
U101227,Premium,7.99,32
U101228,Premium,12.99,1
U101229,Standard,12.99,15
U101230,Premium,12.99,1
U101231,Basic,15.99,25
U101232,Premium,15.99,7
U101233,Premium,12.99,34
U101234,Premium,15.99,44
U101235,Basic,15.99,6
U101236,Standard,12.99,38
U101237,Standard,15.99,36
U101238,Premium,15.99,1
U101239,Standard,12.99,15
U101240,Premium,12.99,13
U101241,Standard,12.99,21
U101242,Premium,12.99,13
U101243,Basic,12.99,40
U101244,Standard,15.99,17
U101245,Premium,12.99,17
U101246,Standard,7.99,12
U101247,Basic,12.99,34
U101248,Standard,12.99,39
U101249,Standard,7.99,40
U101250,Standard,15.99,11
U101251,Premium,15.99,14
U101252,Standard,15.99,15
U101253,Basic,15.99,23
U101254,Basic,12.99,4
U101255,Premium,12.99,33
U101256,Premium,15.99,25
U101257,Basic,12.99,45
U101258,Basic,15.99,41
U101259,Standard,12.99,22
U101260,Standard,7.99,32
U101261,Standard,12.99,1
U101262,Standard,15.99,24
U101263,Standard,12.99,53
U101264,Standard,15.99,7
U101265,Premium,12.99,43
U101266,Premium,12.99,57
U101267,Standard,15.99,37
U101268,Premium,12.99,6
U101269,Premium,15.99,15
U101270,Premium,12.99,53
U101271,Standard,7.99,34
U101272,Standard,7.99,1
U101273,Basic,12.99,39
U101274,Premium,15.99,51
U101275,Standard,12.99,8
U101276,Premium,12.99,35
U101277,Basic,7.99,12
U101278,Premium,12.99,46
U101279,Basic,15.99,24
U101280,Standard,12.99,1
U101281,Basic,15.99,13
U101282,Basic,7.99,37
U101283,Basic,12.99,15
U101284,Standard,15.99,34
U101285,Basic,7.99,37
U101286,Basic,15.99,13
U101287,Standard,12.99,16
U101288,Standard,7.99,36
U101289,Premium,7.99,6
U101290,Standard,7.99,53
U101291,Premium,7.99,50
U101292,Standard,15.99,34
U101293,Basic,12.99,12
U101294,Premium,12.99,54
U101295,Standard,7.99,51
U101296,Basic,7.99,44
U101297,Basic,12.99,38
U101298,Basic,7.99,47
U101299,Basic,7.99,49
U101300,Standard,12.99,36
U101301,Premium,7.99,43
U101302,Standard,7.99,24
U101303,Basic,7.99,4
U101304,Premium,12.99,25
U101305,Basic,12.99,51
U101306,Premium,7.99,41
U101307,Premium,15.99,11
U101308,Standard,12.99,46
U101309,Standard,12.99,3
U101310,Standard,12.99,7
U101311,Basic,7.99,54
U101312,Basic,12.99,56
U101313,Standard,12.99,11
U101314,Premium,12.99,1
U101315,Basic,12.99,41
U101316,Premium,7.99,55
U101317,Basic,7.99,41
U101318,Premium,7.99,59
U101319,Standard,12.99,49
U101320,Standard,7.99,26
U101321,Premium,15.99,54
U101322,Basic,15.99,14
U101323,Standard,12.99,47
U101324,Basic,12.99,42
U101325,Standard,7.99,16
U101326,Basic,7.99,12
U101327,Standard,7.99,52
U101328,Standard,15.99,29
U101329,Premium,15.99,59
U101330,Standard,12.99,32
U101331,Premium,7.99,10
U101332,Premium,7.99,29
U101333,Basic,15.99,38
U101334,Basic,12.99,19
U101335,Basic,7.99,55
U101336,Basic,7.99,9
U101337,Basic,15.99,51
U101338,Standard,12.99,25
U101339,Basic,15.99,19
U101340,Standard,7.99,39
U101341,Standard,12.99,9
U101342,Standard,15.99,17
U101343,Standard,15.99,27
U101344,Standard,7.99,50
U101345,Basic,12.99,8
U101346,Standard,12.99,23
U101347,Premium,7.99,55
U101348,Premium,7.99,55
U101349,Premium,7.99,13
U101350,Standard,15.99,41
U101351,Standard,12.99,8
U101352,Basic,15.99,13
U101353,Premium,15.99,13
U101354,Premium,7.99,55
U101355,Standard,7.99,17
U101356,Standard,7.99,20
U101357,Standard,7.99,5
U101358,Basic,15.99,25
U101359,Premium,7.99,16
U101360,Standard,7.99,43
U101361,Standard,15.99,18
U101362,Standard,7.99,59
U101363,Premium,15.99,9
U101364,Standard,15.99,35
U101365,Basic,7.99,10
U101366,Basic,7.99,35
U101367,Standard,7.99,37
U101368,Standard,12.99,53
U101369,Standard,7.99,19
U101370,Premium,7.99,13
U101371,Basic,15.99,36
U101372,Premium,7.99,25
U101373,Premium,7.99,5
U101374,Basic,15.99,17
U101375,Basic,7.99,34
U101376,Premium,15.99,43
U101377,Standard,15.99,23
U101378,Premium,7.99,3
U101379,Basic,7.99,10
U101380,Standard,12.99,32
U101381,Premium,12.99,58
U101382,Premium,12.99,33
U101383,Premium,7.99,7
U101384,Premium,15.99,13
U101385,Premium,7.99,38
U101386,Premium,7.99,11
U101387,Standard,12.99,15
U101388,Basic,15.99,23
U101389,Basic,15.99,19
U101390,Basic,15.99,8
U101391,Basic,7.99,49
U101392,Standard,7.99,24
U101393,Premium,12.99,2
U101394,Basic,15.99,38
U101395,Standard,12.99,30
U101396,Premium,15.99,44
U101397,Premium,7.99,54
U101398,Standard,15.99,33
U101399,Premium,12.99,19
U101400,Standard,12.99,31
U101401,Basic,12.99,24
U101402,Basic,7.99,22
U101403,Standard,15.99,39
U101404,Standard,12.99,29
U101405,Premium,15.99,34
U101406,Basic,12.99,53
U101407,Standard,15.99,4
U101408,Standard,12.99,50
U101409,Basic,12.99,46
U101410,Basic,12.99,53
U101411,Premium,7.99,17
U101412,Premium,7.99,51
U101413,Standard,12.99,28
U101414,Basic,15.99,38
U101415,Premium,7.99,4
U101416,Basic,15.99,16
U101417,Premium,7.99,42
U101418,Standard,15.99,43
U101419,Basic,15.99,44
U101420,Premium,12.99,36
U101421,Basic,15.99,48
U101422,Standard,12.99,31
U101423,Standard,12.99,15
U101424,Basic,12.99,9
U101425,Standard,7.99,36
U101426,Standard,7.99,4
U101427,Standard,7.99,19
U101428,Standard,15.99,34
U101429,Premium,15.99,24
U101430,Premium,7.99,11
U101431,Standard,12.99,35
U101432,Standard,7.99,28
U101433,Basic,7.99,28
U101434,Premium,7.99,11
U101435,Standard,7.99,38
U101436,Standard,7.99,34
U101437,Basic,7.99,15
U101438,Standard,12.99,8
U101439,Basic,7.99,41
U101440,Standard,15.99,37
U101441,Standard,15.99,41
U101442,Standard,7.99,1
U101443,Premium,15.99,24
U101444,Premium,15.99,50
U101445,Basic,12.99,10
U101446,Premium,12.99,40
U101447,Basic,15.99,17
U101448,Standard,15.99,14
U101449,Standard,12.99,1
U101450,Premium,15.99,11
U101451,Premium,15.99,41
U101452,Standard,12.99,42
U101453,Standard,7.99,3
U101454,Standard,12.99,17
U101455,Basic,7.99,11
U101456,Basic,7.99,24
U101457,Standard,12.99,36
U101458,Standard,7.99,33
U101459,Basic,7.99,32
U101460,Standard,12.99,25
U101461,Premium,12.99,50
U101462,Standard,7.99,27
U101463,Standard,12.99,47
U101464,Premium,15.99,43
U101465,Basic,15.99,17
U101466,Premium,15.99,17
U101467,Basic,12.99,50
U101468,Premium,12.99,46
U101469,Basic,7.99,57
U101470,Basic,7.99,40
U101471,Basic,15.99,4
U101472,Basic,15.99,18
U101473,Standard,7.99,11
U101474,Standard,7.99,41
U101475,Premium,7.99,40
U101476,Standard,12.99,12
U101477,Standard,15.99,43
U101478,Premium,7.99,37
U101479,Standard,15.99,10
U101480,Basic,15.99,15
U101481,Premium,15.99,58
U101482,Standard,7.99,58
U101483,Premium,7.99,11
U101484,Basic,15.99,34
U101485,Premium,15.99,42
U101486,Premium,15.99,35
U101487,Basic,12.99,8
U101488,Standard,12.99,31
U101489,Standard,7.99,44
U101490,Standard,15.99,15
U101491,Basic,12.99,29
U101492,Premium,7.99,15
U101493,Basic,12.99,56
U101494,Standard,7.99,31
U101495,Basic,15.99,7
U101496,Standard,15.99,30
U101497,Standard,15.99,25
U101498,Basic,12.99,55
U101499,Basic,12.99,15
U101500,Premium,7.99,13
U101501,Standard,15.99,10
U101502,Standard,15.99,19
U101503,Standard,15.99,49
U101504,Basic,12.99,15
U101505,Premium,7.99,3
U101506,Basic,7.99,18
U101507,Basic,7.99,22
U101508,Basic,7.99,37
U101509,Standard,12.99,32
U101510,Premium,15.99,31
U101511,Standard,12.99,10
U101512,Premium,15.99,59
U101513,Standard,7.99,41
U101514,Basic,15.99,45
U101515,Premium,15.99,56
U101516,Basic,7.99,21
U101517,Standard,15.99,34
U101518,Premium,12.99,29
U101519,Standard,12.99,10
U101520,Standard,7.99,28
U101521,Basic,15.99,54
U101522,Basic,7.99,10
U101523,Standard,7.99,32
U101524,Standard,7.99,14
U101525,Standard,12.99,32
U101526,Basic,12.99,53
U101527,Premium,12.99,52
U101528,Premium,15.99,56
U101529,Premium,15.99,30
U101530,Standard,7.99,56
U101531,Standard,7.99,8
U101532,Premium,7.99,37
U101533,Basic,15.99,54
U101534,Premium,12.99,19
U101535,Premium,12.99,22
U101536,Basic,7.99,51
U101537,Standard,7.99,24
U101538,Basic,15.99,28
U101539,Basic,12.99,41
U101540,Premium,12.99,43
U101541,Standard,7.99,5
U101542,Basic,7.99,9
U101543,Basic,15.99,8
U101544,Basic,15.99,59
U101545,Basic,12.99,56
U101546,Premium,15.99,43
U101547,Basic,12.99,18
U101548,Standard,12.99,40
U101549,Basic,12.99,53
U101550,Premium,7.99,13
U101551,Basic,12.99,43
U101552,Basic,15.99,6
U101553,Standard,7.99,57
U101554,Standard,15.99,16
U101555,Basic,15.99,18
U101556,Premium,15.99,42
U101557,Standard,15.99,17
U101558,Basic,15.99,2
U101559,Premium,7.99,18
U101560,Standard,15.99,56
U101561,Basic,15.99,11
U101562,Standard,12.99,55
U101563,Premium,15.99,2
U101564,Standard,15.99,2
U101565,Standard,15.99,57
U101566,Basic,7.99,18
U101567,Premium,7.99,41
U101568,Standard,12.99,22
U101569,Premium,12.99,16
U101570,Standard,7.99,27
U101571,Premium,7.99,17
U101572,Basic,15.99,42
U101573,Basic,15.99,54
U101574,Standard,15.99,17
U101575,Premium,12.99,59
U101576,Premium,12.99,6
U101577,Standard,15.99,33
U101578,Premium,15.99,13
U101579,Standard,15.99,6
U101580,Premium,15.99,26
U101581,Premium,7.99,19
U101582,Standard,15.99,38
U101583,Premium,7.99,19
U101584,Standard,7.99,44
U101585,Basic,15.99,26
U101586,Basic,15.99,22
U101587,Premium,15.99,11
U101588,Standard,7.99,22
U101589,Standard,15.99,32
U101590,Premium,7.99,7
U101591,Standard,15.99,22
U101592,Basic,15.99,6
U101593,Standard,7.99,15
U101594,Premium,12.99,38
U101595,Premium,12.99,41
U101596,Premium,12.99,55
U101597,Premium,15.99,56
U101598,Standard,7.99,18
U101599,Standard,7.99,35
U101600,Premium,7.99,34
U101601,Basic,15.99,45
U101602,Standard,15.99,29
U101603,Premium,12.99,43
U101604,Standard,12.99,5
U101605,Premium,15.99,24
U101606,Standard,15.99,32
U101607,Basic,12.99,30
U101608,Standard,7.99,5
U101609,Basic,12.99,44
U101610,Premium,7.99,34
U101611,Basic,7.99,50
U101612,Standard,7.99,42
U101613,Standard,7.99,18
U101614,Standard,15.99,36
U101615,Premium,12.99,58
U101616,Standard,7.99,21
U101617,Standard,15.99,22
U101618,Premium,12.99,39
U101619,Basic,15.99,56
U101620,Basic,7.99,21
U101621,Basic,12.99,35
U101622,Basic,7.99,5
U101623,Basic,15.99,33
U101624,Standard,15.99,7
U101625,Standard,12.99,44
U101626,Basic,12.99,24
U101627,Basic,7.99,54
U101628,Standard,7.99,48
U101629,Basic,15.99,54
U101630,Basic,7.99,57
U101631,Basic,12.99,39
U101632,Basic,15.99,8
U101633,Standard,12.99,15
U101634,Basic,15.99,6
U101635,Basic,15.99,5
U101636,Premium,15.99,23
U101637,Standard,7.99,48
U101638,Standard,7.99,20
U101639,Basic,15.99,12
U101640,Premium,12.99,42
U101641,Standard,15.99,44
U101642,Standard,12.99,21
U101643,Premium,7.99,22
U101644,Basic,15.99,25
U101645,Basic,12.99,12
U101646,Premium,15.99,2
U101647,Premium,7.99,30
U101648,Standard,15.99,7
U101649,Premium,7.99,37
U101650,Standard,7.99,58
U101651,Premium,12.99,18
U101652,Standard,7.99,18
U101653,Standard,15.99,28
U101654,Premium,7.99,48
U101655,Basic,7.99,34
U101656,Basic,15.99,8
U101657,Standard,12.99,19
U101658,Basic,12.99,6
U101659,Basic,12.99,55
U101660,Standard,12.99,54
U101661,Basic,7.99,45
U101662,Standard,12.99,7
U101663,Standard,7.99,20
U101664,Premium,12.99,24
U101665,Premium,7.99,29
U101666,Premium,15.99,28
U101667,Basic,12.99,5
U101668,Premium,15.99,17
U101669,Standard,12.99,59
U101670,Standard,12.99,36
U101671,Standard,12.99,33
U101672,Premium,15.99,6
U101673,Standard,15.99,38
U101674,Standard,15.99,3
U101675,Standard,7.99,10
U101676,Premium,12.99,54
U101677,Premium,12.99,11
U101678,Standard,15.99,23
U101679,Standard,12.99,46
U101680,Basic,12.99,4
U101681,Standard,7.99,7
U101682,Premium,15.99,26
U101683,Standard,12.99,42
U101684,Standard,15.99,33
U101685,Standard,15.99,41
U101686,Standard,12.99,42
U101687,Basic,15.99,35
U101688,Premium,7.99,28
U101689,Premium,7.99,54
U101690,Basic,7.99,41
U101691,Standard,7.99,50
U101692,Basic,15.99,35
U101693,Premium,15.99,39
U101694,Standard,7.99,16
U101695,Basic,15.99,10
U101696,Standard,7.99,7
U101697,Standard,15.99,7
U101698,Premium,15.99,25
U101699,Basic,12.99,5
U101700,Premium,7.99,26
U101701,Basic,15.99,30
U101702,Basic,7.99,11
U101703,Basic,7.99,7
U101704,Premium,7.99,39
U101705,Premium,15.99,26
U101706,Standard,12.99,57
U101707,Premium,7.99,55
U101708,Basic,12.99,36
U101709,Premium,7.99,22
U101710,Standard,12.99,12
U101711,Basic,7.99,22
U101712,Premium,15.99,2
U101713,Premium,7.99,52
U101714,Basic,7.99,40
U101715,Standard,7.99,12
U101716,Basic,15.99,1
U101717,Basic,7.99,15
U101718,Basic,7.99,40
U101719,Standard,7.99,7
U101720,Premium,12.99,55
U101721,Standard,15.99,38
U101722,Premium,12.99,37
U101723,Standard,7.99,46
U101724,Standard,15.99,22
U101725,Standard,15.99,33
U101726,Basic,15.99,33
U101727,Standard,7.99,29
U101728,Premium,7.99,43
U101729,Standard,7.99,19
U101730,Premium,12.99,5
U101731,Premium,7.99,14
U101732,Basic,7.99,47
U101733,Standard,7.99,9
U101734,Basic,12.99,5
U101735,Standard,15.99,35
U101736,Standard,12.99,21
U101737,Premium,7.99,46
U101738,Standard,12.99,43
U101739,Standard,12.99,28
U101740,Standard,12.99,45
U101741,Standard,15.99,2
U101742,Basic,12.99,48
U101743,Basic,7.99,6
U101744,Premium,7.99,31
U101745,Standard,7.99,32
U101746,Basic,15.99,11
U101747,Basic,7.99,59
U101748,Premium,12.99,14
U101749,Standard,7.99,10
U101750,Basic,15.99,39
U101751,Premium,15.99,59
U101752,Premium,12.99,1
U101753,Basic,7.99,55
U101754,Basic,7.99,31
U101755,Standard,12.99,59
U101756,Standard,15.99,8
U101757,Basic,7.99,2
U101758,Premium,7.99,35
U101759,Standard,7.99,31
U101760,Standard,7.99,12
U101761,Premium,15.99,31
U101762,Premium,15.99,35
U101763,Basic,12.99,32
U101764,Basic,12.99,17
U101765,Standard,7.99,57
U101766,Basic,7.99,8
U101767,Standard,7.99,19
U101768,Basic,15.99,53
U101769,Standard,7.99,36
U101770,Premium,7.99,11
U101771,Premium,7.99,44
U101772,Premium,12.99,57
U101773,Standard,12.99,5
U101774,Premium,12.99,59
U101775,Premium,7.99,28
U101776,Basic,7.99,2
U101777,Standard,12.99,11
U101778,Premium,7.99,18
U101779,Standard,7.99,47
U101780,Basic,7.99,49
U101781,Premium,15.99,53
U101782,Standard,12.99,5
U101783,Basic,7.99,19
U101784,Standard,7.99,5
U101785,Standard,7.99,40
U101786,Basic,7.99,19
U101787,Standard,15.99,12
U101788,Basic,15.99,36
U101789,Standard,7.99,28
U101790,Standard,15.99,46
U101791,Basic,12.99,48
U101792,Premium,12.99,35
U101793,Premium,15.99,38
U101794,Premium,7.99,23
U101795,Basic,7.99,55
U101796,Basic,7.99,34
U101797,Standard,15.99,23
U101798,Premium,7.99,33
U101799,Premium,12.99,42
U101800,Standard,15.99,58
U101801,Standard,7.99,13
U101802,Basic,12.99,34
U101803,Premium,12.99,59
U101804,Standard,15.99,29
U101805,Premium,7.99,30
U101806,Standard,15.99,18
U101807,Basic,15.99,56
U101808,Basic,12.99,35
U101809,Standard,12.99,5
U101810,Premium,12.99,4
U101811,Basic,15.99,5
U101812,Basic,15.99,39
U101813,Basic,15.99,15
U101814,Basic,12.99,46
U101815,Standard,12.99,9
U101816,Premium,12.99,46
U101817,Basic,12.99,50
U101818,Standard,12.99,8
U101819,Premium,7.99,44
U101820,Standard,12.99,10
U101821,Basic,7.99,22
U101822,Basic,15.99,24
U101823,Premium,12.99,24
U101824,Basic,15.99,9
U101825,Basic,15.99,22
U101826,Premium,15.99,55
U101827,Basic,12.99,34
U101828,Basic,7.99,48
U101829,Standard,12.99,12
U101830,Basic,7.99,17
U101831,Premium,12.99,4
U101832,Premium,7.99,49
U101833,Standard,12.99,57
U101834,Premium,15.99,30
U101835,Basic,7.99,36
U101836,Basic,15.99,1
U101837,Basic,15.99,33
U101838,Basic,12.99,27
U101839,Standard,7.99,14
U101840,Premium,12.99,4
U101841,Basic,15.99,35
U101842,Premium,7.99,33
U101843,Premium,15.99,51
U101844,Standard,15.99,56
U101845,Standard,7.99,50
U101846,Standard,12.99,54
U101847,Basic,15.99,12
U101848,Basic,12.99,4
U101849,Standard,12.99,34
U101850,Basic,15.99,14
