user_id,subscription_type,monthly_fee,account_age_months,primary_device
U100723,Premium,12.99,27,Mobile
U100724,Premium,7.99,56,Laptop
U100725,Basic,12.99,37,Mobile
U100726,Standard,12.99,6,Laptop
U100727,Basic,7.99,39,Laptop
U100728,Premium,12.99,8,Laptop
U100729,Basic,15.99,12,Laptop
U100730,Basic,12.99,47,Smart TV
U100731,Basic,7.99,3,Tablet
U100732,Basic,15.99,54,Tablet
U100733,Standard,7.99,9,Laptop
U100734,Basic,12.99,43,Laptop
U100735,Standard,12.99,52,Mobile
U100736,Premium,12.99,12,Smart TV
U100737,Standard,7.99,40,Tablet
U100738,Premium,12.99,46,Laptop
U100739,Basic,12.99,48,Tablet
U100740,Standard,12.99,3,Tablet
U100741,Standard,7.99,33,Smart TV
U100742,Standard,7.99,50,Tablet
U100743,Premium,15.99,13,Tablet
U100744,Basic,15.99,12,Mobile
U100745,Premium,15.99,37,Smart TV
U100746,Basic,7.99,7,Laptop
U100747,Basic,15.99,6,Mobile
U100748,Standard,15.99,41,Laptop
U100749,Premium,15.99,4,Smart TV
U100750,Standard,7.99,23,Mobile
U100751,Premium,15.99,4,Tablet
U100752,Standard,12.99,3,Laptop
U100753,Premium,12.99,38,Laptop
U100754,Premium,12.99,27,Tablet
U100755,Standard,15.99,11,Tablet
U100756,Standard,15.99,29,Tablet
U100757,Basic,7.99,29,Mobile
U100758,Standard,7.99,37,Laptop
U100759,Standard,15.99,59,Smart TV
U100760,Premium,15.99,58,Laptop
U100761,Premium,7.99,43,Laptop
U100762,Standard,7.99,8,Laptop
U100763,Standard,15.99,32,Mobile
U100764,Standard,7.99,58,Tablet
U100765,Premium,7.99,14,Mobile
U100766,Standard,12.99,50,Tablet
U100767,Premium,12.99,20,Smart TV
U100768,Standard,15.99,24,Laptop
U100769,Basic,12.99,29,Smart TV
U100770,Standard,15.99,1,Laptop
U100771,Standard,15.99,10,Mobile
U100772,Standard,7.99,19,Smart TV
U100773,Premium,7.99,39,Laptop
U100774,Basic,7.99,45,Mobile
U100775,Basic,12.99,48,Tablet
U100776,Premium,12.99,18,Tablet
U100777,Standard,15.99,55,Laptop
U100778,Premium,12.99,38,Tablet
U100779,Premium,15.99,7,Mobile
U100780,Premium,15.99,24,Smart TV
U100781,Basic,7.99,22,Tablet
U100782,Basic,12.99,16,Laptop
U100783,Standard,12.99,6,Tablet
U100784,Premium,7.99,43,Mobile
U100785,Premium,12.99,7,Mobile
U100786,Basic,15.99,18,Mobile
U100787,Basic,7.99,35,Laptop
U100788,Standard,15.99,58,Smart TV
U100789,Standard,7.99,49,Laptop
U100790,Standard,7.99,24,Smart TV
U100791,Premium,12.99,16,Tablet
U100792,Premium,12.99,19,Smart TV
U100793,Standard,7.99,19,Smart TV
U100794,Standard,15.99,43,Laptop
U100795,Premium,7.99,1,Mobile
U100796,Standard,15.99,22,Tablet
U100797,Basic,12.99,31,Laptop
U100798,Basic,12.99,14,Mobile
U100799,Basic,7.99,30,Smart TV
U100800,Standard,12.99,31,Mobile
U100801,Premium,12.99,51,Tablet
U100802,Standard,7.99,32,Laptop
U100803,Premium,12.99,43,Mobile
U100804,Premium,15.99,52,Mobile
U100805,Standard,15.99,17,Laptop
U100806,Basic,12.99,28,Mobile
U100807,Standard,7.99,34,Laptop
U100808,Premium,7.99,17,Laptop
U100809,Basic,15.99,6,Tablet
U100810,Premium,15.99,48,Tablet
U100811,Standard,15.99,29,Mobile
U100812,Standard,7.99,9,Tablet
U100813,Basic,12.99,31,Smart TV
U100814,Standard,15.99,30,Laptop
U100815,Premium,12.99,59,Smart TV
U100816,Standard,15.99,9,Laptop
U100817,Basic,12.99,55,Tablet
U100818,Standard,12.99,42,Laptop
U100819,Premium,15.99,10,Smart TV
U100820,Standard,12.99,38,Smart TV
U100821,Standard,7.99,33,Mobile
U100822,Premium,7.99,3,Tablet
U100823,Basic,12.99,29,Laptop
U100824,Basic,7.99,39,Mobile
U100825,Premium,7.99,53,Smart TV
U100826,Standard,12.99,41,Laptop
U100827,Basic,15.99,14,Mobile
U100828,Premium,12.99,15,Smart TV
U100829,Premium,7.99,55,Tablet
U100830,Premium,12.99,51,Mobile
U100831,Standard,7.99,10,Laptop
U100832,Standard,7.99,16,Tablet
U100833,Premium,12.99,33,Tablet
U100834,Basic,15.99,28,Mobile
U100835,Standard,12.99,39,Mobile
U100836,Standard,15.99,43,Tablet
U100837,Standard,15.99,24,Tablet
U100838,Basic,15.99,15,Mobile
U100839,Basic,15.99,13,Tablet
U100840,Basic,12.99,19,Tablet
U100841,Basic,15.99,11,Smart TV
U100842,Standard,12.99,13,Smart TV
U100843,Standard,7.99,40,Smart TV
U100844,Premium,12.99,59,Tablet
U100845,Basic,15.99,32,Smart TV
U100846,Standard,7.99,54,Mobile
U100847,Basic,15.99,26,Mobile
U100848,Basic,7.99,59,Mobile
U100849,Basic,12.99,42,Laptop
U100850,Premium,12.99,16,Tablet
U100851,Premium,12.99,17,Smart TV
U100852,Standard,7.99,49,Laptop
U100853,Basic,12.99,13,Tablet
U100854,Premium,7.99,13,Smart TV
U100855,Basic,12.99,15,Mobile
U100856,Basic,7.99,44,Tablet
U100857,Basic,15.99,11,Mobile
U100858,Basic,12.99,1,Smart TV
U100859,Premium,12.99,35,Laptop
U100860,Basic,7.99,18,Mobile
U100861,Basic,12.99,44,Tablet
U100862,Standard,7.99,58,Laptop
U100863,Basic,7.99,1,Tablet
U100864,Basic,7.99,22,Smart TV
U100865,Basic,15.99,52,Tablet
U100866,Standard,7.99,2,Tablet
U100867,Standard,12.99,30,Mobile
U100868,Premium,15.99,53,Smart TV
U100869,Standard,15.99,18,Smart TV
U100870,Standard,15.99,1,Smart TV
U100871,Premium,15.99,3,Mobile
U100872,Standard,7.99,58,Smart TV
U100873,Premium,15.99,10,Mobile
U100874,Premium,15.99,48,Tablet
U100875,Premium,15.99,15,Laptop
U100876,Standard,15.99,3,Tablet
U100877,Standard,7.99,13,Smart TV
U100878,Basic,7.99,24,Tablet
U100879,Basic,7.99,39,Smart TV
U100880,Basic,7.99,30,Tablet
U100881,Standard,15.99,43,Mobile
U100882,Premium,12.99,32,Mobile
U100883,Standard,15.99,35,Laptop
U100884,Standard,7.99,35,Mobile
U100885,Standard,15.99,55,Tablet
U100886,Premium,7.99,15,Mobile
U100887,Standard,7.99,34,Tablet
U100888,Standard,12.99,39,Smart TV
U100889,Standard,7.99,34,Smart TV
U100890,Premium,12.99,18,Mobile
U100891,Basic,12.99,35,Smart TV
U100892,Standard,12.99,23,Smart TV
U100893,Premium,12.99,55,Mobile
U100894,Standard,15.99,32,Smart TV
U100895,Standard,15.99,50,Laptop
U100896,Standard,12.99,50,Mobile
U100897,Basic,15.99,19,Smart TV
U100898,Standard,15.99,29,Mobile
U100899,Premium,12.99,40,Mobile
U100900,Premium,12.99,50,Mobile
U100901,Standard,7.99,44,Laptop
U100902,Premium,15.99,12,Tablet
U100903,Basic,7.99,4,Smart TV
U100904,Premium,12.99,22,Tablet
U100905,Premium,7.99,43,Laptop
U100906,Premium,15.99,45,Mobile
U100907,Premium,12.99,15,Smart TV
U100908,Premium,7.99,21,Smart TV
U100909,Basic,15.99,42,Laptop
U100910,Standard,12.99,35,Smart TV
U100911,Basic,15.99,42,Tablet
U100912,Premium,15.99,19,Mobile
U100913,Standard,15.99,8,Laptop
U100914,Standard,15.99,36,Laptop
U100915,Standard,12.99,15,Laptop
U100916,Basic,7.99,51,Tablet
U100917,Standard,12.99,4,Laptop
U100918,Standard,7.99,25,Smart TV
U100919,Standard,12.99,51,Mobile
U100920,Premium,7.99,37,Smart TV
U100921,Premium,7.99,26,Smart TV
U100922,Basic,12.99,9,Laptop
U100923,Standard,15.99,44,Laptop
U100924,Basic,15.99,55,Laptop
U100925,Premium,15.99,50,Laptop
U100926,Basic,12.99,31,Tablet
U100927,Standard,12.99,6,Laptop
U100928,Standard,15.99,25,Tablet
U100929,Standard,15.99,6,Tablet
U100930,Standard,7.99,19,Tablet
U100931,Basic,15.99,5,Smart TV
U100932,Standard,7.99,5,Mobile
U100933,Standard,12.99,59,Mobile
U100934,Premium,15.99,54,Mobile
U100935,Standard,12.99,5,Mobile
U100936,Basic,15.99,49,Tablet
U100937,Premium,7.99,20,Laptop
U100938,Standard,12.99,46,Mobile
U100939,Basic,7.99,48,Smart TV
U100940,Premium,7.99,54,Mobile
U100941,Basic,12.99,13,Tablet
U100942,Standard,15.99,9,Mobile
U100943,Premium,12.99,14,Mobile
U100944,Premium,12.99,13,Laptop
U100945,Standard,7.99,47,Mobile
U100946,Standard,7.99,33,Tablet
U100947,Premium,12.99,48,Laptop
U100948,Basic,15.99,23,Smart TV
U100949,Premium,15.99,30,Tablet
U100950,Basic,7.99,18,Tablet
U100951,Standard,7.99,18,Laptop
U100952,Basic,15.99,43,Tablet
U100953,Premium,15.99,36,Tablet
U100954,Premium,12.99,14,Tablet
U100955,Basic,7.99,12,Laptop
U100956,Premium,7.99,39,Laptop
U100957,Premium,7.99,27,Laptop
U100958,Premium,15.99,57,Mobile
U100959,Standard,7.99,29,Tablet
U100960,Premium,12.99,7,Smart TV
U100961,Basic,12.99,15,Laptop
U100962,Basic,15.99,19,Mobile
U100963,Premium,7.99,9,Mobile
U100964,Standard,12.99,20,Smart TV
U100965,Premium,15.99,48,Mobile
U100966,Standard,15.99,44,Smart TV
U100967,Premium,12.99,22,Smart TV
U100968,Standard,12.99,36,Smart TV
U100969,Premium,15.99,32,Mobile
U100970,Premium,12.99,3,Laptop
U100971,Standard,7.99,49,Smart TV
U100972,Standard,12.99,18,Smart TV
U100973,Standard,12.99,16,Laptop
U100974,Standard,12.99,3,Smart TV
U100975,Standard,15.99,12,Smart TV
U100976,Premium,7.99,24,Smart TV
U100977,Standard,15.99,58,Mobile
U100978,Premium,7.99,11,Smart TV
U100979,Standard,15.99,23,Smart TV
U100980,Standard,15.99,56,Smart TV
U100981,Standard,7.99,33,Laptop
U100982,Standard,7.99,4,Smart TV
U100983,Standard,15.99,14,Smart TV
U100984,Basic,15.99,38,Smart TV
U100985,Basic,7.99,9,Tablet
U100986,Standard,7.99,34,Mobile
U100987,Premium,15.99,46,Mobile
U100988,Premium,7.99,40,Laptop
U100989,Standard,12.99,53,Tablet
U100990,Basic,15.99,33,Laptop
U100991,Premium,15.99,19,Tablet
U100992,Standard,15.99,37,Laptop
U100993,Basic,7.99,3,Tablet
U100994,Standard,7.99,56,Smart TV
U100995,Premium,12.99,37,Tablet
U100996,Basic,15.99,38,Laptop
U100997,Standard,15.99,27,Mobile
U100998,Standard,15.99,49,Tablet
U100999,Basic,15.99,40,Mobile
U101000,Standard,15.99,6,Smart TV
U101001,Standard,12.99,32,Tablet
U101002,Premium,7.99,54,Tablet
U101003,Basic,7.99,48,Laptop
U101004,Basic,12.99,18,Laptop
U101005,Standard,12.99,32,Mobile
U101006,Standard,15.99,20,Tablet
U101007,Premium,12.99,36,Laptop
U101008,Basic,12.99,15,Mobile
U101009,Basic,12.99,23,Smart TV
U101010,Standard,15.99,51,Mobile
U101011,Premium,15.99,14,Tablet
U101012,Standard,12.99,21,Smart TV
U101013,Standard,15.99,46,Tablet
U101014,Basic,15.99,3,Tablet
U101015,Basic,7.99,7,Smart TV
U101016,Premium,15.99,17,Mobile
U101017,Standard,12.99,4,Smart TV
U101018,Basic,15.99,58,Tablet
U101019,Standard,12.99,45,Mobile
U101020,Premium,12.99,50,Tablet
U101021,Standard,12.99,35,Tablet
U101022,Standard,7.99,6,Tablet
U101023,Basic,15.99,32,Laptop
U101024,Standard,15.99,35,Smart TV
U101025,Standard,15.99,46,Laptop
U101026,Basic,12.99,59,Mobile
U101027,Standard,12.99,22,Tablet
U101028,Basic,7.99,8,Tablet
U101029,Standard,15.99,27,Smart TV
U101030,Standard,15.99,28,Mobile
U101031,Standard,12.99,2,Laptop
U101032,Basic,12.99,59,Smart TV
U101033,Standard,15.99,54,Tablet
U101034,Standard,12.99,2,Tablet
U101035,Standard,15.99,46,Laptop
U101036,Premium,12.99,27,Tablet
U101037,Basic,12.99,7,Smart TV
U101038,Standard,7.99,12,Mobile
U101039,Premium,15.99,8,Mobile
U101040,Standard,12.99,9,Smart TV
U101041,Standard,15.99,22,Mobile
U101042,Standard,7.99,18,Mobile
U101043,Premium,15.99,39,Tablet
U101044,Basic,7.99,28,Laptop
U101045,Standard,15.99,38,Smart TV
U101046,Standard,15.99,34,Laptop
U101047,Premium,12.99,6,Mobile
U101048,Basic,15.99,31,Tablet
U101049,Standard,15.99,59,Smart TV
U101050,Basic,15.99,15,Smart TV
U101051,Standard,7.99,53,Laptop
U101052,Basic,7.99,57,Laptop
U101053,Premium,15.99,49,Smart TV
U101054,Premium,15.99,4,Mobile
U101055,Premium,7.99,5,Mobile
U101056,Basic,15.99,23,Tablet
U101057,Basic,15.99,13,Tablet
U101058,Basic,12.99,58,Smart TV
U101059,Premium,7.99,45,Smart TV
U101060,Premium,7.99,27,Tablet
U101061,Standard,15.99,45,Smart TV
U101062,Premium,7.99,58,Mobile
U101063,Basic,12.99,31,Tablet
U101064,Standard,12.99,56,Laptop
U101065,Premium,12.99,19,Laptop
U101066,Premium,15.99,30,Laptop
U101067,Basic,12.99,39,Laptop
U101068,Standard,7.99,55,Tablet
U101069,Basic,7.99,30,Smart TV
U101070,Standard,15.99,5,Smart TV
U101071,Standard,12.99,52,Laptop
U101072,Premium,15.99,11,Laptop
U101073,Basic,15.99,10,Mobile
U101074,Standard,7.99,58,Smart TV
U101075,Basic,15.99,41,Tablet
U101076,Standard,15.99,54,Smart TV
U101077,Premium,15.99,1,Mobile
U101078,Premium,12.99,53,Laptop
U101079,Basic,7.99,15,Mobile
U101080,Premium,7.99,21,Tablet
U101081,Standard,7.99,22,Tablet
U101082,Basic,12.99,32,Smart TV
U101083,Premium,7.99,26,Smart TV
U101084,Standard,7.99,13,Laptop
U101085,Premium,15.99,5,Smart TV
U101086,Basic,12.99,14,Smart TV
U101087,Standard,12.99,54,Smart TV
U101088,Premium,15.99,55,Tablet
U101089,Basic,7.99,4,Tablet
U101090,Basic,12.99,41,Smart TV
U101091,Standard,12.99,40,Laptop
U101092,Standard,15.99,8,Smart TV
U101093,Basic,15.99,9,Laptop
U101094,Standard,7.99,31,Smart TV
U101095,Standard,12.99,3,Laptop
U101096,Standard,15.99,27,Tablet
U101097,Basic,7.99,9,Smart TV
U101098,Premium,12.99,29,Mobile
U101099,Basic,12.99,34,Tablet
U101100,Standard,15.99,29,Mobile
U101101,Basic,15.99,47,Mobile
U101102,Standard,7.99,10,Smart TV
U101103,Standard,15.99,13,Tablet
U101104,Standard,15.99,1,Smart TV
U101105,Premium,12.99,40,Tablet
U101106,Standard,7.99,14,Tablet
U101107,Standard,15.99,32,Smart TV
U101108,Premium,7.99,16,Mobile
U101109,Basic,15.99,56,Laptop
U101110,Standard,7.99,26,Smart TV
U101111,Standard,7.99,55,Laptop
U101112,Standard,12.99,33,Laptop
U101113,Standard,7.99,31,Mobile
U101114,Basic,12.99,8,Laptop
U101115,Basic,15.99,25,Tablet
U101116,Premium,12.99,33,Mobile
U101117,Basic,7.99,30,Laptop
U101118,Standard,7.99,1,Laptop
U101119,Standard,12.99,1,Laptop
U101120,Premium,7.99,27,Laptop
U101121,Basic,12.99,4,Tablet
U101122,Premium,12.99,37,Mobile
U101123,Basic,15.99,24,Smart TV
U101124,Basic,15.99,44,Tablet
U101125,Premium,7.99,24,Mobile
U101126,Basic,15.99,6,Tablet
U101127,Basic,15.99,39,Smart TV
U101128,Premium,15.99,1,Mobile
U101129,Premium,12.99,29,Laptop
U101130,Basic,15.99,24,Tablet
U101131,Basic,12.99,13,Laptop
U101132,Basic,12.99,28,Tablet
U101133,Standard,12.99,15,Laptop
U101134,Premium,12.99,31,Smart TV
U101135,Basic,15.99,22,Smart TV
U101136,Premium,7.99,12,Mobile
U101137,Basic,12.99,17,Laptop
U101138,Premium,12.99,26,Tablet
U101139,Basic,15.99,13,Laptop
U101140,Premium,15.99,53,Tablet
U101141,Premium,15.99,41,Mobile
U101142,Basic,15.99,45,Tablet
U101143,Standard,15.99,17,Smart TV
U101144,Premium,7.99,26,Laptop
U101145,Premium,12.99,51,Mobile
U101146,Standard,15.99,28,Mobile
U101147,Standard,12.99,38,Laptop
U101148,Basic,7.99,50,Mobile
U101149,Basic,7.99,42,Smart TV
U101150,Premium,7.99,42,Mobile
U101151,Standard,12.99,32,Laptop
U101152,Premium,15.99,21,Laptop
U101153,Standard,12.99,47,Mobile
U101154,Premium,15.99,9,Smart TV
U101155,Basic,12.99,37,Smart TV
U101156,Basic,7.99,16,Tablet
U101157,Standard,15.99,51,Mobile
U101158,Premium,15.99,5,Laptop
U101159,Standard,7.99,38,Laptop
U101160,Premium,7.99,9,Smart TV
U101161,Standard,15.99,6,Tablet
U101162,Premium,15.99,15,Smart TV
U101163,Standard,15.99,18,Laptop
U101164,Standard,12.99,5,Smart TV
U101165,Basic,12.99,41,Mobile
U101166,Basic,7.99,10,Tablet
U101167,Basic,12.99,43,Smart TV
U101168,Premium,7.99,16,Tablet
U101169,Standard,12.99,45,Laptop
U101170,Basic,15.99,27,Tablet
U101171,Standard,15.99,49,Smart TV
U101172,Standard,7.99,40,Laptop
U101173,Basic,12.99,53,Smart TV
U101174,Standard,7.99,23,Mobile
U101175,Standard,7.99,28,Mobile
U101176,Standard,15.99,11,Smart TV
U101177,Premium,7.99,4,Tablet
U101178,Premium,15.99,4,Mobile
U101179,Premium,12.99,16,Laptop
U101180,Premium,12.99,56,Smart TV
U101181,Premium,7.99,28,Tablet
U101182,Basic,15.99,29,Mobile
U101183,Standard,15.99,57,Mobile
U101184,Basic,15.99,45,Smart TV
U101185,Basic,12.99,58,Mobile
U101186,Premium,15.99,17,Tablet
U101187,Premium,15.99,6,Tablet
U101188,Basic,7.99,45,Tablet
U101189,Standard,12.99,18,Tablet
U101190,Premium,7.99,13,Tablet
U101191,Standard,12.99,42,Mobile
U101192,Standard,15.99,35,Laptop
U101193,Premium,15.99,25,Smart TV
U101194,Standard,15.99,55,Tablet
U101195,Basic,12.99,35,Mobile
U101196,Premium,7.99,42,Mobile
U101197,Basic,7.99,11,Tablet
U101198,Standard,12.99,12,Mobile
U101199,Basic,7.99,53,Mobile
U101200,Basic,12.99,54,Smart TV
U101201,Basic,12.99,38,Tablet
U101202,Standard,12.99,32,Mobile
U101203,Basic,7.99,14,Smart TV
U101204,Premium,12.99,25,Smart TV
U101205,Basic,15.99,33,Smart TV
U101206,Standard,7.99,48,Tablet
U101207,Basic,12.99,34,Smart TV
U101208,Premium,12.99,43,Mobile
U101209,Premium,7.99,39,Smart TV
U101210,Standard,7.99,59,Mobile
U101211,Premium,15.99,36,Smart TV
U101212,Premium,7.99,6,Smart TV
U101213,Standard,7.99,57,Mobile
U101214,Premium,12.99,41,Laptop
U101215,Premium,12.99,4,Mobile
U101216,Standard,15.99,7,Tablet
U101217,Basic,15.99,35,Smart TV
U101218,Standard,7.99,19,Laptop
U101219,Basic,12.99,31,Laptop
U101220,Standard,15.99,20,Mobile
U101221,Standard,7.99,21,Tablet
U101222,Premium,7.99,25,Mobile
U101223,Standard,7.99,12,Smart TV
U101224,Basic,15.99,34,Smart TV
U101225,Standard,7.99,17,Tablet
U101226,Premium,7.99,43,Tablet
U101227,Premium,7.99,32,Smart TV
U101228,Premium,12.99,1,Smart TV
U101229,Standard,12.99,15,Mobile
U101230,Premium,12.99,1,Mobile
U101231,Basic,15.99,25,Mobile
U101232,Premium,15.99,7,Tablet
U101233,Premium,12.99,34,Tablet
U101234,Premium,15.99,44,Smart TV
U101235,Basic,15.99,6,Laptop
U101236,Standard,12.99,38,Mobile
U101237,Standard,15.99,36,Laptop
U101238,Premium,15.99,1,Mobile
U101239,Standard,12.99,15,Laptop
U101240,Premium,12.99,13,Smart TV
U101241,Standard,12.99,21,Mobile
U101242,Premium,12.99,13,Tablet
U101243,Basic,12.99,40,Smart TV
U101244,Standard,15.99,17,Mobile
U101245,Premium,12.99,17,Mobile
U101246,Standard,7.99,12,Laptop
U101247,Basic,12.99,34,Mobile
U101248,Standard,12.99,39,Mobile
U101249,Standard,7.99,40,Tablet
U101250,Standard,15.99,11,Tablet
U101251,Premium,15.99,14,Mobile
U101252,Standard,15.99,15,Laptop
U101253,Basic,15.99,23,Mobile
U101254,Basic,12.99,4,Smart TV
U101255,Premium,12.99,33,Laptop
U101256,Premium,15.99,25,Mobile
U101257,Basic,12.99,45,Smart TV
U101258,Basic,15.99,41,Mobile
U101259,Standard,12.99,22,Laptop
U101260,Standard,7.99,32,Tablet
U101261,Standard,12.99,1,Smart TV
U101262,Standard,15.99,24,Laptop
U101263,Standard,12.99,53,Mobile
U101264,Standard,15.99,7,Laptop
U101265,Premium,12.99,43,Smart TV
U101266,Premium,12.99,57,Laptop
U101267,Standard,15.99,37,Tablet
U101268,Premium,12.99,6,Mobile
U101269,Premium,15.99,15,Smart TV
U101270,Premium,12.99,53,Smart TV
U101271,Standard,7.99,34,Smart TV
U101272,Standard,7.99,1,Tablet
U101273,Basic,12.99,39,Mobile
U101274,Premium,15.99,51,Mobile
U101275,Standard,12.99,8,Laptop
U101276,Premium,12.99,35,Tablet
U101277,Basic,7.99,12,Laptop
U101278,Premium,12.99,46,Smart TV
U101279,Basic,15.99,24,Tablet
U101280,Standard,12.99,1,Tablet
U101281,Basic,15.99,13,Mobile
U101282,Basic,7.99,37,Mobile
U101283,Basic,12.99,15,Tablet
U101284,Standard,15.99,34,Smart TV
U101285,Basic,7.99,37,Tablet
U101286,Basic,15.99,13,Laptop
U101287,Standard,12.99,16,Smart TV
U101288,Standard,7.99,36,Smart TV
U101289,Premium,7.99,6,Laptop
U101290,Standard,7.99,53,Laptop
U101291,Premium,7.99,50,Tablet
U101292,Standard,15.99,34,Smart TV
U101293,Basic,12.99,12,Laptop
U101294,Premium,12.99,54,Smart TV
U101295,Standard,7.99,51,Tablet
U101296,Basic,7.99,44,Tablet
U101297,Basic,12.99,38,Tablet
U101298,Basic,7.99,47,Mobile
U101299,Basic,7.99,49,Smart TV
U101300,Standard,12.99,36,Smart TV
U101301,Premium,7.99,43,Laptop
U101302,Standard,7.99,24,Tablet
U101303,Basic,7.99,4,Tablet
U101304,Premium,12.99,25,Laptop
U101305,Basic,12.99,51,Tablet
U101306,Premium,7.99,41,Tablet
U101307,Premium,15.99,11,Laptop
U101308,Standard,12.99,46,Tablet
U101309,Standard,12.99,3,Tablet
U101310,Standard,12.99,7,Laptop
U101311,Basic,7.99,54,Tablet
U101312,Basic,12.99,56,Laptop
U101313,Standard,12.99,11,Tablet
U101314,Premium,12.99,1,Laptop
U101315,Basic,12.99,41,Tablet
U101316,Premium,7.99,55,Laptop
U101317,Basic,7.99,41,Mobile
U101318,Premium,7.99,59,Smart TV
U101319,Standard,12.99,49,Laptop
U101320,Standard,7.99,26,Tablet
U101321,Premium,15.99,54,Mobile
U101322,Basic,15.99,14,Laptop
U101323,Standard,12.99,47,Mobile
U101324,Basic,12.99,42,Laptop
U101325,Standard,7.99,16,Laptop
U101326,Basic,7.99,12,Mobile
U101327,Standard,7.99,52,Smart TV
U101328,Standard,15.99,29,Mobile
U101329,Premium,15.99,59,Smart TV
U101330,Standard,12.99,32,Smart TV
U101331,Premium,7.99,10,Laptop
U101332,Premium,7.99,29,Laptop
U101333,Basic,15.99,38,Laptop
U101334,Basic,12.99,19,Tablet
U101335,Basic,7.99,55,Laptop
U101336,Basic,7.99,9,Laptop
U101337,Basic,15.99,51,Tablet
U101338,Standard,12.99,25,Tablet
U101339,Basic,15.99,19,Tablet
U101340,Standard,7.99,39,Laptop
U101341,Standard,12.99,9,Laptop
U101342,Standard,15.99,17,Mobile
U101343,Standard,15.99,27,Smart TV
U101344,Standard,7.99,50,Laptop
U101345,Basic,12.99,8,Tablet
U101346,Standard,12.99,23,Mobile
U101347,Premium,7.99,55,Tablet
U101348,Premium,7.99,55,Tablet
U101349,Premium,7.99,13,Smart TV
U101350,Standard,15.99,41,Smart TV
U101351,Standard,12.99,8,Smart TV
U101352,Basic,15.99,13,Mobile
U101353,Premium,15.99,13,Tablet
U101354,Premium,7.99,55,Laptop
U101355,Standard,7.99,17,Tablet
U101356,Standard,7.99,20,Mobile
U101357,Standard,7.99,5,Mobile
U101358,Basic,15.99,25,Laptop
U101359,Premium,7.99,16,Tablet
U101360,Standard,7.99,43,Tablet
U101361,Standard,15.99,18,Smart TV
U101362,Standard,7.99,59,Laptop
U101363,Premium,15.99,9,Laptop
U101364,Standard,15.99,35,Tablet
U101365,Basic,7.99,10,Laptop
U101366,Basic,7.99,35,Smart TV
U101367,Standard,7.99,37,Mobile
U101368,Standard,12.99,53,Tablet
U101369,Standard,7.99,19,Tablet
U101370,Premium,7.99,13,Tablet
U101371,Basic,15.99,36,Mobile
U101372,Premium,7.99,25,Mobile
U101373,Premium,7.99,5,Smart TV
U101374,Basic,15.99,17,Tablet
U101375,Basic,7.99,34,Mobile
U101376,Premium,15.99,43,Tablet
U101377,Standard,15.99,23,Smart TV
U101378,Premium,7.99,3,Mobile
U101379,Basic,7.99,10,Tablet
U101380,Standard,12.99,32,Smart TV
U101381,Premium,12.99,58,Mobile
U101382,Premium,12.99,33,Mobile
U101383,Premium,7.99,7,Tablet
U101384,Premium,15.99,13,Mobile
U101385,Premium,7.99,38,Smart TV
U101386,Premium,7.99,11,Laptop
U101387,Standard,12.99,15,Smart TV
U101388,Basic,15.99,23,Mobile
U101389,Basic,15.99,19,Smart TV
U101390,Basic,15.99,8,Mobile
U101391,Basic,7.99,49,Smart TV
U101392,Standard,7.99,24,Smart TV
U101393,Premium,12.99,2,Smart TV
U101394,Basic,15.99,38,Smart TV
U101395,Standard,12.99,30,Mobile
U101396,Premium,15.99,44,Tablet
U101397,Premium,7.99,54,Tablet
U101398,Standard,15.99,33,Laptop
U101399,Premium,12.99,19,Tablet
U101400,Standard,12.99,31,Smart TV
U101401,Basic,12.99,24,Smart TV
U101402,Basic,7.99,22,Mobile
U101403,Standard,15.99,39,Laptop
U101404,Standard,12.99,29,Smart TV
U101405,Premium,15.99,34,Mobile
U101406,Basic,12.99,53,Smart TV
U101407,Standard,15.99,4,Laptop
U101408,Standard,12.99,50,Laptop
U101409,Basic,12.99,46,Mobile
U101410,Basic,12.99,53,Mobile
U101411,Premium,7.99,17,Tablet
